dataset,graph_id,graph_name,graph_type,community_strength,method,candidate_policy,source_policy,seed,step,removed_edges,remove_ratio,gcc_ratio,gcc_size
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,129,129,0.14113785557986872,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,130,130,0.1422319474835886,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,131,131,0.14332603938730853,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,132,132,0.14442013129102846,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,133,133,0.14551422319474835,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,134,134,0.14660831509846828,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,135,135,0.14770240700218817,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,136,136,0.1487964989059081,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,137,137,0.14989059080962802,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,138,138,0.15098468271334792,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,139,139,0.15207877461706784,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,140,140,0.15317286652078774,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,141,141,0.15426695842450766,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,142,142,0.15536105032822758,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,143,143,0.15645514223194748,0.12401055408970976,47
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,144,144,0.1575492341356674,0.11873350923482849,45
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,145,145,0.1586433260393873,0.11873350923482849,45
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,146,146,0.15973741794310722,0.11873350923482849,45
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,147,147,0.16083150984682712,0.11873350923482849,45
realworld_completed,ca_netscience,ca-netscience,collaboration,unknown,SASB-candidate,sasb,SASB-structured,20260513,148,148,0.16192560175054704,0.11873350923482849,45
