auc,graph_id,graph_type,method,remove_ratio_gcc_le_0_1,remove_ratio_gcc_le_0_2,remove_ratio_gcc_le_0_5,split
0.39095394736842104,synthetic_test_007,sbm,M7 dynamic community size / pair,0.59,0.505,0.36,synthetic_test
0.45200657894736845,synthetic_test_007,sbm,M8 dynamic community bridge-degree,0.605,0.52,0.395,synthetic_test
0.4244820563241801,synthetic_test_008,er,Oracle strategy selector,0.6476578411405295,0.5539714867617108,0.4215885947046843,synthetic_test
0.7216377554603554,synthetic_test_008,er,M2 dynamic degree product,0.7433808553971487,0.725050916496945,0.7128309572301426,synthetic_test
0.4525317789170588,synthetic_test_008,er,M4 dynamic community internal / pair,0.6293279022403259,0.570264765784114,0.4419551934826884,synthetic_test
0.4244820563241801,synthetic_test_008,er,M5 dynamic edge betweenness,0.6476578411405295,0.5539714867617108,0.4215885947046843,synthetic_test
0.4632909614439216,synthetic_test_008,er,M7 dynamic community size / pair,0.6293279022403259,0.560081466395112,0.43584521384928715,synthetic_test
0.48808202823231966,synthetic_test_008,er,M8 dynamic community bridge-degree,0.6354378818737271,0.5743380855397149,0.4663951120162933,synthetic_test
0.4790629702511865,synthetic_test_009,sbm,Oracle strategy selector,0.7239263803680982,0.69079754601227,0.5460122699386503,synthetic_test
0.7563520083342978,synthetic_test_009,sbm,M2 dynamic degree product,0.7668711656441718,0.7570552147239263,0.7521472392638037,synthetic_test
0.5050150480379673,synthetic_test_009,sbm,M4 dynamic community internal / pair,0.660122699386503,0.6208588957055214,0.48711656441717793,synthetic_test
0.4790629702511865,synthetic_test_009,sbm,M5 dynamic edge betweenness,0.7239263803680982,0.69079754601227,0.5460122699386503,synthetic_test
0.5259723347609677,synthetic_test_009,sbm,M7 dynamic community size / pair,0.6539877300613497,0.5975460122699386,0.5263803680981595,synthetic_test
0.5388210441023267,synthetic_test_009,sbm,M8 dynamic community bridge-degree,0.6552147239263804,0.6122699386503068,0.49938650306748467,synthetic_test
0.48358750907770515,synthetic_test_010,ba,Oracle strategy selector,0.8148148148148148,0.7283950617283951,0.4722222222222222,synthetic_test
0.7588235294117647,synthetic_test_010,ba,M2 dynamic degree product,0.7808641975308642,0.7716049382716049,0.7530864197530864,synthetic_test
0.46405228758169936,synthetic_test_010,ba,M4 dynamic community internal / pair,0.6759259259259259,0.6080246913580247,0.4012345679012346,synthetic_test
0.48358750907770515,synthetic_test_010,ba,M5 dynamic edge betweenness,0.8148148148148148,0.7283950617283951,0.4722222222222222,synthetic_test
