dataset,graph_id,graph_name,graph_type,community_strength,method,source_policy,seed,step,removed_edges,remove_ratio,gcc_ratio,gcc_size
realworld_completed,bio_celegans_dir,bio-celegans-dir,biological,unknown,SASB-matched,matched,20260513,193,193,0.09530864197530864,1.0,453
realworld_completed,bio_celegans_dir,bio-celegans-dir,biological,unknown,SASB-matched,matched,20260513,194,194,0.09580246913580247,1.0,453
realworld_completed,bio_celegans_dir,bio-celegans-dir,biological,unknown,SASB-matched,matched,20260513,195,195,0.0962962962962963,1.0,453
realworld_completed,bio_celegans_dir,bio-celegans-dir,biological,unknown,SASB-matched,matched,20260513,196,196,0.09679012345679013,1.0,453
realworld_completed,bio_celegans_dir,bio-celegans-dir,biological,unknown,SASB-matched,matched,20260513,197,197,0.09728395061728395,1.0,453
realworld_completed,bio_celegans_dir,bio-celegans-dir,biological,unknown,SASB-matched,matched,20260513,198,198,0.09777777777777778,1.0,453
realworld_completed,bio_celegans_dir,bio-celegans-dir,biological,unknown,SASB-matched,matched,20260513,199,199,0.09827160493827161,1.0,453
realworld_completed,bio_celegans_dir,bio-celegans-dir,biological,unknown,SASB-matched,matched,20260513,200,200,0.09876543209876543,1.0,453
realworld_completed,bio_celegans_dir,bio-celegans-dir,biological,unknown,SASB-matched,matched,20260513,201,201,0.09925925925925926,1.0,453
realworld_completed,bio_celegans_dir,bio-celegans-dir,biological,unknown,SASB-matched,matched,20260513,202,202,0.09975308641975308,1.0,453
realworld_completed,bio_celegans_dir,bio-celegans-dir,biological,unknown,SASB-matched,matched,20260513,203,203,0.10024691358024691,1.0,453
realworld_completed,bio_celegans_dir,bio-celegans-dir,biological,unknown,SASB-matched,matched,20260513,204,204,0.10074074074074074,1.0,453
