dataset_group,graph_id,initial_source_jaccard,left_label,left_method,left_source_count,right_label,right_method,right_source_count,seed
synthetic45,synthetic_test_041,0.620253164556962,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_041,0.30612244897959184,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260517
synthetic45,synthetic_test_041,0.6410256410256411,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_041,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_041,0.30612244897959184,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_041,0.30612244897959184,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_041,0.6410256410256411,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_043,0.2549019607843137,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260513
synthetic45,synthetic_test_043,0.7066666666666667,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_043,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_043,0.24271844660194175,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_043,0.2549019607843137,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_043,0.7066666666666667,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_043,0.2549019607843137,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260514
synthetic45,synthetic_test_043,0.6623376623376623,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_043,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_043,0.30612244897959184,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_043,0.2549019607843137,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_043,0.6623376623376623,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_043,0.29292929292929293,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260515
synthetic45,synthetic_test_043,0.6842105263157895,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_043,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_043,0.28,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_043,0.29292929292929293,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_043,0.6842105263157895,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_043,0.391304347826087,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260516
synthetic45,synthetic_test_043,0.6842105263157895,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_043,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_043,0.4065934065934066,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_043,0.391304347826087,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_043,0.6842105263157895,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_043,0.2549019607843137,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260517
synthetic45,synthetic_test_043,0.7297297297297297,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_043,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_043,0.29292929292929293,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_043,0.2549019607843137,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_043,0.7297297297297297,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260517
