dataset,graph_id,method,source_policy,seed,status,normalized_auc,gcc_at_5pct,gcc_at_10pct,gcc_at_20pct,gcc_at_40pct,first_positive_drop_step,positive_delta_gcc_rate,conditional_mean_delta_gcc,inter_community_ratio,mean_edge_embeddedness,mean_common_neighbors,true_source_traversal_count,runtime_seconds,candidate_generation_seconds,sampled_path_scoring_seconds,model_scoring_seconds,louvain_recomputes,candidate_set_backend,candidate_set_config,candidate_set_config_equal_to_structured,candidate_set_hashes_recorded,observed_remove_ratio,removed_edges,max_steps
realworld_completed,bio_celegansneural,SASB-matched,matched,20260513,finished,0.7612782072744828,1.0,1.0,1.0,1.0,1064,0.049348230912476726,0.009402198081443363,0.49068901303538176,0.20893110912842147,1.5088454376163873,59309,127.49370190000627,21.381751099863322,32.11318910040427,0.6213712996104732,386,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2148,1.0,2148,2148
realworld_completed,ia_infect_hyper,SASB-structured,structured,20260513,finished,0.9259917468607444,1.0,1.0,1.0,1.0,1906,0.03051001821493625,0.014793290186236957,0.6261384335154827,0.390832634483593,7.680783242258652,67566,101.06801379998797,30.73361520076287,24.80956239977968,0.5950763999135233,265,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2196,1.0,2196,2196
realworld_completed,ia_infect_hyper,SASB-random,random,20260513,finished,0.9280792107935587,1.0,1.0,1.0,1.0,1843,0.02959927140255009,0.01524846834581348,0.6170309653916212,0.4141612986659667,7.680783242258652,67539,98.46513980001328,30.267339299462037,23.96062189989607,0.5607730002084281,266,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2196,1.0,2196,2196
realworld_completed,ia_infect_hyper,SASB-matched,matched,20260513,finished,0.9248351790060769,1.0,1.0,1.0,1.0,1883,0.030054644808743168,0.015017430946634486,0.6188524590163934,0.39873884315910907,7.680783242258652,67517,102.56824330001837,30.37886349952896,24.372048399032792,0.5788462997879833,267,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2196,1.0,2196,2196
realworld_completed,bio_sc_ts,SASB-structured,structured,20260513,finished,0.8632144568878808,1.0,1.0,1.0,1.0,1623,0.011307100859339666,0.039402985074626876,0.6065128900949797,0.7636244315161517,21.666666666666668,64194,75.51120429998264,33.026856299780775,14.767919000645634,0.46605620041373186,261,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2211,1.0,2211,2211
realworld_completed,bio_sc_ts,SASB-random,random,20260513,finished,0.8168924711584546,1.0,1.0,1.0,1.0,1568,0.012211668928086838,0.03648424543946933,0.5802804161013116,0.746194606201966,21.666666666666668,64536,74.84604139998555,32.29806870073662,15.465202199819032,0.4647997995780315,268,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2211,1.0,2211,2211
realworld_completed,bio_sc_ts,SASB-matched,matched,20260513,finished,0.8314600673700696,1.0,1.0,1.0,1.0,1602,0.012663952962460425,0.03518123667377399,0.5897783808231569,0.7273002476565379,21.666666666666668,64547,77.63832430000184,32.18470189961954,15.657660700526321,0.4736253994051367,266,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2211,1.0,2211,2211
realworld_completed,web_polblogs,SASB-structured,structured,20260513,finished,0.5303818449701236,0.9891135303265941,0.9766718506998445,0.9486780715396579,0.8118195956454122,8,0.06929824561403508,0.006319270823080104,0.3618421052631579,0.1542045049501009,1.317543859649123,58118,144.7860736999719,21.05216569994809,41.72345849964768,0.5899182005086914,696,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2280,1.0,2280,2280
realworld_completed,web_polblogs,SASB-random,random,20260513,finished,0.5113346156994352,0.9891135303265941,0.9828926905132193,0.9517884914463453,0.8258164852255054,17,0.06535087719298245,0.006700971745279572,0.3899122807017544,0.15622796269099595,1.317543859649123,57746,140.91671229997883,20.704926699661883,40.182499199931044,0.5632416997977998,703,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2280,1.0,2280,2280
realworld_completed,web_polblogs,SASB-matched,matched,20260513,finished,0.5157642356279502,0.9891135303265941,0.9860031104199067,0.9626749611197511,0.8227060653188181,19,0.0662280701754386,0.0066122171526268635,0.3846491228070175,0.15616639310882977,1.317543859649123,57893,163.49179040000308,22.232093199854717,42.27394120011013,0.6101411996060051,699,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2280,1.0,2280,2280
realworld_completed,bio_grid_plant,SASB-structured,structured,20260513,finished,0.17875573328349875,0.7468553459119497,0.6878930817610063,0.5361635220125787,0.04559748427672956,28,0.06749816581071166,0.005430509980858628,0.18892149669845928,0.17943097821113044,0.9086573734409391,55857,109.229963699996,11.924388199404348,31.011570800998015,0.41615970036946237,1280,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2726,1.0,2726,2726
realworld_completed,bio_grid_plant,SASB-random,random,20260513,finished,0.1748935535744773,0.7327044025157232,0.6729559748427673,0.5031446540880503,0.04481132075471698,15,0.0685986793837124,0.005343389499882286,0.18708730741012472,0.1818010226891019,0.9086573734409391,55918,107.16654140001629,12.080857800494414,30.19505360117182,0.42139769974164665,1269,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2726,1.0,2726,2726
realworld_completed,bio_grid_plant,SASB-matched,matched,20260513,finished,0.1734985891738996,0.7051886792452831,0.6839622641509434,0.5180817610062893,0.04559748427672956,29,0.06639765223771094,0.00552051843358004,0.18892149669845928,0.182436143137744,0.9086573734409391,56084,119.35261829997762,11.660101600718917,30.033364798291586,0.4116513999761082,1281,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2726,1.0,2726,2726
realworld_completed,ia_infect_dublin,SASB-structured,structured,20260513,finished,0.5980227583469324,1.0,1.0,1.0,0.9707317073170731,807,0.04484629294755877,0.008044846577498033,0.22567811934900542,0.3575181629992567,2.572875226039783,73469,158.68101080000633,30.83577940010582,46.23657120001735,0.8342880004202016,543,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2765,1.0,2765,2765
realworld_completed,ia_infect_dublin,SASB-random,random,20260513,finished,0.5944017112865523,1.0,1.0,1.0,0.9609756097560975,816,0.04448462929475588,0.008110251834225661,0.22893309222423147,0.35624463227981823,2.572875226039783,73595,158.83301659999415,30.851332999242004,45.69110029991134,0.8292023013636936,546,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2765,1.0,2765,2765
realworld_completed,ia_infect_dublin,SASB-matched,matched,20260513,finished,0.5905495523309663,1.0,1.0,1.0,0.9658536585365853,810,0.04448462929475588,0.00811025183422566,0.22857142857142856,0.3574182900492587,2.572875226039783,73527,200.62980280001648,34.61762209935114,52.757083199656336,0.9918503001681529,548,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2765,1.0,2765,2765
realworld_completed,soc_wiki_vote,SASB-structured,structured,20260513,finished,0.361167105312934,0.9797525309336333,0.9741282339707537,0.5916760404949382,0.5084364454443194,40,0.06485929993136583,0.005285053654007534,0.4543582704186685,0.13232705922330462,0.7271791352093342,69758,240.89540819998365,32.529812701104674,65.77186529984465,0.7813546006800607,939,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2914,1.0,2914,2914
realworld_completed,soc_wiki_vote,SASB-random,random,20260513,finished,0.3541805472668696,0.9876265466816648,0.9786276715410573,0.5995500562429696,0.5298087739032621,34,0.06314344543582705,0.0054286692424316526,0.47014413177762526,0.13233795498266354,0.7271791352093342,70024,201.55583119997755,26.75588619982591,54.85656859984738,0.6732128999719862,947,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2914,1.0,2914,2914
realworld_completed,soc_wiki_vote,SASB-matched,matched,20260513,finished,0.3911244965347073,0.9898762654668166,0.9898762654668166,0.7649043869516311,0.5444319460067492,20,0.05971173644474949,0.005740661727628874,0.45092656142759097,0.12964345781689057,0.7271791352093342,69359,247.69831100001466,29.51714470027946,60.54403249913594,0.7211516005045269,953,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,2914,1.0,2914,2914
realworld_completed,ia_radoslaw_email,SASB-structured,structured,20260513,finished,0.8835928143712575,1.0,1.0,1.0,0.9880239520958084,996,0.017846153846153845,0.017138137518067316,0.6061538461538462,0.43847226695271085,11.448923076923077,97340,226.3597654000041,75.41539289997309,56.931293099944014,1.2656229001004249,432,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,3250,1.0,3250,3250
realworld_completed,ia_radoslaw_email,SASB-random,random,20260513,finished,0.8815642561031782,1.0,1.0,1.0,0.9880239520958084,1173,0.02,0.015292491939198526,0.66,0.4437702292303379,11.448923076923077,97858,215.73894239999936,72.80479310004739,53.086360400600825,1.1840824011014774,424,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,3250,1.0,3250,3250
realworld_completed,ia_radoslaw_email,SASB-matched,matched,20260513,finished,0.8844274527867342,1.0,1.0,1.0,0.9880239520958084,1238,0.019076923076923078,0.016032451226579106,0.6353846153846154,0.43638510354826365,11.448923076923077,97828,210.02538460001233,67.6220193998015,49.96004400102538,1.043978500441881,427,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,3250,1.0,3250,3250
realworld_completed,ia_email_univ,SASB-structured,structured,20260513,finished,0.6705170658662758,1.0,1.0,1.0,1.0,2196,0.03962575674188222,0.004625543460494917,0.370757659145111,0.18101485579587048,0.9801871216290589,140647,848.091089900001,130.0915784998797,234.1664904000645,2.444374500599224,1369,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,5451,1.0,5451,5451
realworld_completed,ia_email_univ,SASB-random,random,20260513,finished,0.6741428854321653,1.0,1.0,1.0,0.9973521624007061,2110,0.041460282516969364,0.004420873395871249,0.3696569436800587,0.184318820349137,0.9801871216290589,140688,834.699941400002,129.0917527010606,231.61099329902208,2.4116200006974395,1355,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,5451,1.0,5451,5451
realworld_completed,ia_email_univ,SASB-matched,matched,20260513,finished,0.6785831502450703,1.0,1.0,1.0,1.0,2256,0.03962575674188222,0.0046255434604949176,0.35663181067694,0.18121053087235453,0.9801871216290589,140743,977.9552135999838,133.4086195002892,243.73622440057807,2.556401000620099,1370,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,5451,1.0,5451,5451
realworld_completed,web_edu,SASB-structured,structured,20260513,finished,0.06029712332057974,0.3418013856812933,0.2840646651270208,0.057736720554272515,0.009567799406136588,0,0.05344454742045104,0.0028892198724929105,0.32020389249304915,0.3462203398608652,1.5535990114303366,114620,380.61384230002295,25.692163299856475,54.79854919886566,0.7121018992038444,2978,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,6474,1.0,6474,6474
realworld_completed,web_edu,SASB-random,random,20260513,finished,0.05701347633510465,0.31936654569449024,0.24084460574067965,0.06367535466842626,0.009897723523589575,0,0.05421686746987952,0.0028480628942522705,0.3172690763052209,0.3473068049169663,1.5535990114303366,115129,374.10116879999987,23.951603399968008,48.11406240024371,0.7028166991949547,2972,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,6474,1.0,6474,6474
realworld_completed,web_edu,SASB-matched,matched,20260513,finished,0.06356481938718507,0.35763774331903664,0.29594193335532826,0.07819201583635764,0.009897723523589575,0,0.05560704355885079,0.0027768613218959637,0.31711461229533516,0.3471299829643999,1.5535990114303366,115638,393.0860498000111,24.160804098821245,51.87908999831416,0.6986174018529709,2973,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,6474,1.0,6474,6474
realworld_completed,inf_power,SASB-structured,structured,20260513,finished,0.014136387780419198,0.041287188828172436,0.014167172637117992,0.0038453754300748835,0.0012143290831815423,25,0.023657870791628753,0.006408959050124807,0.31574158325750684,0.05556650827351464,0.09872611464968153,66929,197.94111250000424,7.3833513011049945,20.17777640069835,0.2106807000527624,4965,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,6594,1.0,6594,6594
realworld_completed,inf_power,SASB-random,random,20260513,finished,0.013870066542557348,0.03946569520340012,0.014571948998178506,0.0040477636106051405,0.0012143290831815423,22,0.02456778889899909,0.00617159019641648,0.3175614194722475,0.056473056313820644,0.09872611464968153,67033,195.72868540001218,6.2236562989710364,19.158915100444574,0.19910090073244646,4960,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,6594,1.0,6594,6594
realworld_completed,inf_power,SASB-matched,matched,20260513,finished,0.014100385151398574,0.03966808338393038,0.014774337178708763,0.0038453754300748835,0.0012143290831815423,28,0.024264482863208977,0.006248735073871686,0.3178647255080376,0.057222053718869,0.09872611464968153,66913,279.5303539999877,7.709796600567643,23.386955700349063,0.30513030031579547,4960,"theory.candidate_features(conservative, delta_mode=none)","{""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",1,6594,1.0,6594,6594
