dataset_label,dataset,graph_id,method,selected_edges,inter_community_ratio,bridge_ratio,mean_common_neighbors,median_common_neighbors,mean_edge_embeddedness,median_edge_embeddedness,mean_degree_product,mean_min_endpoint_degree,fraction_min_degree_1,fraction_min_degree_2,mean_delta_gcc,median_delta_gcc,positive_delta_gcc_rate,conditional_mean_delta_gcc,mean_num_components_after,mean_component_increase,mean_full_edge_betweenness_score,mean_sampled_betweenness_score
synthetic45,synthetic45,synthetic_test_015,SASB,288.0,0.5173611111111112,0.3541666666666667,0.25,0.0,0.1384727733686067,0.0,17.42013888888889,2.9722222222222223,0.25,0.22569444444444445,0.003438511326860836,0.0,0.09027777777777778,0.03808812546676618,29.927083333333332,0.3541666666666667,,164.276809730874
synthetic45,synthetic45,synthetic_test_016,M5,374.0,0.3315508021390374,0.49732620320855614,0.36363636363636365,0.0,0.2765151515151515,0.0,7.454545454545454,2.200534759358289,0.36363636363636365,0.2540106951871658,0.0026594984128799765,0.0,0.07754010695187166,0.034298358841969356,72.82085561497327,0.49732620320855614,0.46710603051456956,
synthetic45,synthetic45,synthetic_test_016,SASB,374.0,0.3663101604278075,0.49732620320855614,0.36363636363636365,0.0,0.2785204991087344,0.0,7.470588235294118,2.22192513368984,0.3663101604278075,0.24331550802139038,0.002659498412879978,0.0,0.06951871657754011,0.03825586178527353,73.35561497326204,0.49732620320855614,,434.16499190775323
synthetic45,synthetic45,synthetic_test_017,M5,530.0,0.47547169811320755,0.22075471698113208,0.24716981132075472,0.0,0.10301818726347027,0.0,33.66415094339623,3.9377358490566037,0.15849056603773584,0.16792452830188678,0.001870802686280776,0.0,0.11132075471698114,0.016805515656420533,37.18301886792453,0.22075471698113208,0.1472081333530985,
synthetic45,synthetic45,synthetic_test_017,SASB,530.0,0.6415094339622641,0.22075471698113208,0.24716981132075472,0.0,0.10412845540204028,0.0,37.19433962264151,4.437735849056604,0.1509433962264151,0.1339622641509434,0.0018708026862807787,0.0,0.045283018867924525,0.041313559322033865,21.030188679245285,0.22075471698113208,,167.87568695070624
synthetic45,synthetic45,synthetic_test_018,M5,854.0,0.5058548009367682,0.20140515222482436,0.18618266978922718,0.0,0.07480032002865726,0.0,39.12060889929742,4.29976580796253,0.148711943793911,0.15105386416861827,0.0011641916313573605,0.0,0.10304449648711944,0.01129795060430893,56.569086651053865,0.20140515222482436,0.12470413857287538,
synthetic45,synthetic45,synthetic_test_018,SASB,854.0,0.65807962529274,0.20140515222482436,0.18618266978922718,0.0,0.07602661780062248,0.0,44.29274004683841,5.031615925058548,0.13934426229508196,0.11358313817330211,0.0011641916313573644,0.0,0.0351288056206089,0.033140655105972965,27.14871194379391,0.20140515222482436,,262.9342514125177
synthetic45,synthetic45,synthetic_test_019,M5,1175.0,0.4238297872340426,0.20340425531914894,0.4672340425531915,0.0,0.12407498934373173,0.0,85.34553191489361,4.234893617021276,0.14893617021276595,0.18382978723404256,0.0008475177304964477,0.0,0.13787234042553193,0.006147119341563741,77.5395744680851,0.20340425531914894,0.08733655628601156,
synthetic45,synthetic45,synthetic_test_019,SASB,1175.0,0.668936170212766,0.20340425531914894,0.4672340425531915,0.0,0.11898618272479916,0.0,92.80170212765958,4.868936170212766,0.13787234042553193,0.14127659574468085,0.0008475177304964522,0.0,0.03489361702127659,0.024288617886178816,35.211063829787236,0.20340425531914894,,445.7589480302988
synthetic45,synthetic45,synthetic_test_020,M5,406.0,0.46798029556650245,0.43349753694581283,0.12807881773399016,0.0,0.08419540229885057,0.0,12.019704433497537,2.5911330049261085,0.2881773399014778,0.2660098522167488,0.002449138626812495,0.0,0.07881773399014778,0.031073446327683538,55.41133004926108,0.43349753694581283,0.3888195994432935,
synthetic45,synthetic45,synthetic_test_020,SASB,406.0,0.4605911330049261,0.43349753694581283,0.12807881773399016,0.0,0.0863711001642036,0.0,11.963054187192117,2.58128078817734,0.27586206896551724,0.2733990147783251,0.002449138626812495,0.0,0.0812807881773399,0.03013182674199615,55.775862068965516,0.43349753694581283,,310.4161125115908
synthetic45,synthetic45,synthetic_test_021,M5,473.0,0.4059196617336152,0.2917547568710359,0.11839323467230443,0.0,0.0618569415081043,0.0,21.818181818181817,3.3890063424947146,0.18816067653276955,0.19238900634249473,0.002098955085403133,0.0,0.10359408033826638,0.020261341946850656,38.27906976744186,0.2917547568710359,0.2235408683504914,
synthetic45,synthetic45,synthetic_test_021,SASB,473.0,0.5560253699788583,0.2917547568710359,0.11839323467230443,0.0,0.06552652773583006,0.0,22.469344608879492,3.4989429175475686,0.1945031712473573,0.18181818181818182,0.0020989550854031342,0.0,0.05708245243128964,0.036770583533173425,28.46723044397463,0.2917547568710359,,257.47778612082243
synthetic45,synthetic45,synthetic_test_022,M5,964.0,0.47406639004149376,0.2074688796680498,0.17219917012448133,0.0,0.06408412069719124,0.0,38.84854771784232,4.3661825726141075,0.1441908713692946,0.15560165975103735,0.001032183480935567,0.0,0.08921161825726141,0.011570056693277753,57.761410788381745,0.2074688796680498,0.13850200380526845,
synthetic45,synthetic45,synthetic_test_022,SASB,964.0,0.6763485477178424,0.2074688796680498,0.17219917012448133,0.0,0.07145667552825229,0.0,42.01452282157676,4.841286307053942,0.14107883817427386,0.12344398340248963,0.0010321834809355697,0.0,0.032157676348547715,0.03209757663296417,31.543568464730292,0.2074688796680498,,330.0093488353353
synthetic45,synthetic45,synthetic_test_023,M5,345.0,0.4260869565217391,0.48695652173913045,0.020289855072463767,0.0,0.012415458937198066,0.0,11.623188405797102,2.533333333333333,0.2985507246376812,0.28405797101449276,0.0028813995369179287,0.0,0.0927536231884058,0.03106508875739642,49.85507246376812,0.48695652173913045,0.4119359475665527,
synthetic45,synthetic45,synthetic_test_023,SASB,345.0,0.48405797101449277,0.48695652173913045,0.020289855072463767,0.0,0.012560386473429951,0.0,11.69855072463768,2.550724637681159,0.2927536231884058,0.2927536231884058,0.00288139953691793,0.0,0.0927536231884058,0.031065088757396435,48.2231884057971,0.48695652173913045,,449.39039321088154
synthetic45,synthetic45,synthetic_test_024,M5,925.0,0.45297297297297295,0.22378378378378377,0.1535135135135135,0.0,0.06429351429351429,0.0,34.656216216216215,4.11027027027027,0.1535135135135135,0.16648648648648648,0.0010758835758835701,0.0,0.09405405405405405,0.011438992042440256,60.96648648648649,0.22378378378378377,0.15059483133268192,
synthetic45,synthetic45,synthetic_test_024,SASB,925.0,0.6454054054054054,0.22378378378378377,0.1535135135135135,0.0,0.0775877815877816,0.0,37.79459459459459,4.566486486486487,0.1535135135135135,0.13297297297297297,0.0010758835758835751,0.0,0.03351351351351351,0.03210297766749377,34.59243243243243,0.22378378378378377,,380.82618245774637
synthetic45,synthetic45,synthetic_test_025,M5,121.0,0.4214876033057851,0.5289256198347108,0.1322314049586777,0.0,0.09710743801652892,0.0,8.859504132231406,2.206611570247934,0.36363636363636365,0.30578512396694213,0.00813731722822631,0.0,0.14049586776859505,0.05791855203619903,22.776859504132233,0.5289256198347108,0.44824804149001973,
synthetic45,synthetic45,synthetic_test_025,SASB,121.0,0.39669421487603307,0.5289256198347108,0.1322314049586777,0.0,0.09807162534435263,0.0,9.090909090909092,2.2479338842975207,0.371900826446281,0.2809917355371901,0.00813731722822631,0.0,0.15702479338842976,0.05182186234817807,22.727272727272727,0.5289256198347108,,129.3399843472036
synthetic45,synthetic45,synthetic_test_026,M5,599.0,0.48580968280467446,0.22036727879799667,0.20701168614357263,0.0,0.08770907260055841,0.0,34.78797996661102,4.220367278797997,0.15191986644407346,0.15525876460767946,0.001656896833067642,0.0,0.09015025041736227,0.018379281537176245,36.375626043405674,0.22036727879799667,0.1639130164405638,
synthetic45,synthetic45,synthetic_test_026,SASB,599.0,0.664440734557596,0.22036727879799667,0.20701168614357263,0.0,0.09534878958919024,0.0,36.397328881469114,4.445742904841403,0.14858096828046743,0.1352253756260434,0.0016568968330676437,0.0,0.04674457429048414,0.035445757250268516,23.614357262103507,0.22036727879799667,,198.79274302739555
synthetic45,synthetic45,synthetic_test_027,M5,819.0,0.5604395604395604,0.27228327228327226,0.25274725274725274,0.0,0.13373650159364445,0.0,25.50671550671551,3.6617826617826617,0.199023199023199,0.1855921855921856,0.0012155503226931783,0.0,0.05128205128205128,0.023703231292516978,57.195360195360195,0.27228327228327226,0.24002385793543904,
synthetic45,synthetic45,synthetic_test_027,SASB,819.0,0.5897435897435898,0.27228327228327226,0.25274725274725274,0.0,0.13034531605960176,0.0,25.847374847374848,3.722832722832723,0.19291819291819293,0.1684981684981685,0.0012155503226931787,0.0,0.04884004884004884,0.02488839285714283,51.98778998778999,0.27228327228327226,,328.43630428364406
synthetic45,synthetic45,synthetic_test_028,M5,711.0,0.45850914205344584,0.3361462728551336,0.1729957805907173,0.0,0.03388852294531131,0.0,58.61040787623066,3.8045007032348805,0.23066104078762306,0.24050632911392406,0.0014006094702297203,0.0,0.06751054852320675,0.020746527777777732,52.729957805907176,0.3361462728551336,0.2539777544004261,
synthetic45,synthetic45,synthetic_test_028,SASB,711.0,0.6061884669479606,0.3361462728551336,0.1729957805907173,0.0,0.050265900624924295,0.0,53.91842475386779,3.6624472573839664,0.22784810126582278,0.2419127988748242,0.0014006094702297203,0.0,0.05063291139240506,0.02766203703703698,49.11251758087201,0.3361462728551336,,606.297758542156
synthetic45,synthetic45,synthetic_test_029,M5,748.0,0.46390374331550804,0.2540106951871658,0.32620320855614976,0.0,0.08301625296836396,0.0,65.2072192513369,4.280748663101604,0.1697860962566845,0.20053475935828877,0.00132989892768149,0.0,0.10427807486631016,0.01275338971674044,48.156417112299465,0.2540106951871658,0.16356140903847233,
synthetic45,synthetic45,synthetic_test_029,SASB,748.0,0.6350267379679144,0.2540106951871658,0.32620320855614976,0.0,0.09434004827676776,0.0,65.0307486631016,4.419786096256685,0.1697860962566845,0.17780748663101603,0.0013298989276814945,0.0,0.04679144385026738,0.028421839940164506,33.44385026737968,0.2540106951871658,,382.0395569437064
synthetic45,synthetic45,synthetic_test_030,M5,553.0,0.488245931283906,0.27486437613019893,0.09041591320072333,0.0,0.04503860615976348,0.0,25.132007233273058,3.6799276672694394,0.1717902350813743,0.189873417721519,0.0017964991903934534,0.0,0.08499095840867993,0.021137533027395308,39.043399638336346,0.27486437613019893,0.22016621865042166,
synthetic45,synthetic45,synthetic_test_030,SASB,553.0,0.6148282097649186,0.27486437613019893,0.09041591320072333,0.0,0.05181549413014151,0.0,26.151898734177216,3.849909584086799,0.1735985533453888,0.1717902350813743,0.0017964991903934554,0.0,0.059674502712477394,0.030104971281441836,30.141048824593128,0.27486437613019893,,288.5640920223608
synthetic45,synthetic45,synthetic_test_031,M5,552.0,0.3532608695652174,0.33152173913043476,0.7409420289855072,1.0,0.38031400966183576,0.25,14.791666666666666,3.0344202898550723,0.2644927536231884,0.1956521739130435,0.0018017485822306215,0.0,0.050724637681159424,0.03552018633540368,59.78442028985507,0.33152173913043476,0.34479949487736633,
synthetic45,synthetic45,synthetic_test_031,SASB,552.0,0.3858695652173913,0.33152173913043476,0.7409420289855072,1.0,0.3797101449275363,0.25,14.826086956521738,3.036231884057971,0.2608695652173913,0.19927536231884058,0.0018017485822306213,0.0,0.050724637681159424,0.03552018633540367,60.24094202898551,0.33152173913043476,,478.7982133415095
synthetic45,synthetic45,synthetic_test_032,M5,348.0,0.4511494252873563,0.3390804597701149,0.27873563218390807,0.0,0.09366431451877698,0.0,38.29022988505747,3.442528735632184,0.23850574712643677,0.2442528735632184,0.0028494156283202913,0.0,0.09195402298850575,0.030987394957983166,28.95689655172414,0.3390804597701149,0.2693498052879206,
synthetic45,synthetic45,synthetic_test_032,SASB,348.0,0.5977011494252874,0.3390804597701149,0.27873563218390807,0.0,0.0800169306127724,0.0,42.31609195402299,3.7614942528735633,0.22413793103448276,0.22413793103448276,0.0028494156283202917,0.0,0.07183908045977011,0.03966386554621846,27.402298850574713,0.3390804597701149,,234.8268522292754
synthetic45,synthetic45,synthetic_test_033,M5,549.0,0.42805100182149364,0.331511839708561,0.5828779599271403,0.0,0.32222222222222224,0.0,15.051001821493625,3.0309653916211294,0.2568306010928962,0.19672131147540983,0.0018115401076970526,0.0,0.051001821493624776,0.03551912568306008,57.87978142076503,0.331511839708561,0.33311780206447633,
synthetic45,synthetic45,synthetic_test_033,SASB,549.0,0.3861566484517304,0.331511839708561,0.5828779599271403,0.0,0.3337279902853673,0.0,14.856102003642988,2.9690346083788706,0.26229508196721313,0.21129326047358835,0.001811540107697053,0.0,0.04918032786885246,0.036834648856506745,58.37158469945355,0.331511839708561,,373.9442738731689
synthetic45,synthetic45,synthetic_test_034,M5,404.0,0.36633663366336633,0.25742574257425743,0.4900990099009901,0.0,0.17242167825805135,0.0,42.73019801980198,3.232673267326733,0.1806930693069307,0.22772277227722773,0.002451673738802443,0.0,0.1608910891089109,0.015238095238095184,34.14108910891089,0.25742574257425743,0.1429370210788905,
synthetic45,synthetic45,synthetic_test_034,SASB,404.0,0.6188118811881188,0.25742574257425743,0.4900990099009901,0.0,0.13309601907992996,0.0,52.28712871287129,4.066831683168317,0.1782178217821782,0.1905940594059406,0.00245167373880245,0.0,0.06188118811881188,0.03961904761904759,20.50990099009901,0.25742574257425743,,167.0335015794067
synthetic45,synthetic45,synthetic_test_035,M5,610.0,0.37868852459016394,0.20655737704918034,0.5967213114754099,0.0,0.19250494041477648,0.0,55.60655737704918,3.636065573770492,0.17704918032786884,0.19508196721311474,0.0016264360397573129,0.0,0.16885245901639345,0.009632291109242337,48.739344262295084,0.20655737704918034,0.07230624004409848,
synthetic45,synthetic45,synthetic_test_035,SASB,610.0,0.660655737704918,0.20655737704918034,0.5967213114754099,0.0,0.1472648223570396,0.0,71.65409836065574,4.8475409836065575,0.14262295081967213,0.14918032786885246,0.001626436039757322,0.0,0.04426229508196721,0.036745406824146905,20.71967213114754,0.20655737704918034,,215.54595844878222
synthetic45,synthetic45,synthetic_test_036,M5,914.0,0.5218818380743983,0.23851203501094093,0.39606126914660833,0.0,0.18631303658655954,0.0,30.515317286652078,3.8457330415754925,0.18818380743982493,0.16958424507658643,0.0010890960502782689,0.0,0.045951859956236324,0.023700804522722326,64.52407002188184,0.23851203501094093,0.1892131707627697,
synthetic45,synthetic45,synthetic_test_036,SASB,914.0,0.5765864332603938,0.23851203501094093,0.39606126914660833,0.0,0.18731619098139884,0.0,31.416849015317286,3.9792122538293215,0.18052516411378555,0.15973741794310722,0.0010890960502782689,0.0,0.04157549234135667,0.026195626051429933,51.57002188183807,0.23851203501094093,,296.14516086348937
synthetic45,synthetic45,synthetic_test_037,M5,329.0,0.5349544072948328,0.3738601823708207,0.1458966565349544,0.0,0.10149804602692139,0.0,15.279635258358663,2.8693009118541033,0.25227963525835867,0.23708206686930092,0.0030150014707324207,0.0,0.0790273556231003,0.03815136476426795,34.43768996960486,0.3738601823708207,0.34576050866724944,
synthetic45,synthetic45,synthetic_test_037,SASB,329.0,0.5288753799392097,0.3738601823708207,0.1458966565349544,0.0,0.10007960631060936,0.0,15.291793313069908,2.8905775075987843,0.24012158054711247,0.24012158054711247,0.0030150014707324203,0.0,0.08206686930091185,0.03673835125448024,34.19756838905775,0.3738601823708207,,240.61185473251865
synthetic45,synthetic45,synthetic_test_038,M5,633.0,0.5371248025276462,0.22432859399684044,0.16587677725118483,0.0,0.07194801205464713,0.0,33.70616113744076,4.1690363349131125,0.15639810426540285,0.15165876777251186,0.0015687314265513256,0.0,0.08688783570300158,0.01805467260012707,38.50078988941548,0.22432859399684044,0.17422854970714016,
synthetic45,synthetic45,synthetic_test_038,SASB,633.0,0.6445497630331753,0.22432859399684044,0.16587677725118483,0.0,0.0759143853338166,0.0,35.49921011058452,4.448657187993681,0.1500789889415482,0.13902053712480253,0.001568731426551329,0.0,0.04265402843601896,0.03677803677803671,24.9304897314376,0.22432859399684044,,232.29719504823802
synthetic45,synthetic45,synthetic_test_039,M5,364.0,0.43956043956043955,0.34065934065934067,0.08791208791208792,0.0,0.05758110936682365,0.0,17.73076923076923,3.098901098901099,0.23351648351648352,0.21153846153846154,0.002725274725274723,0.0,0.08516483516483517,0.03199999999999998,32.96978021978022,0.34065934065934067,0.2846301362792155,
synthetic45,synthetic45,synthetic_test_039,SASB,364.0,0.5494505494505495,0.34065934065934067,0.08791208791208792,0.0,0.0586996336996337,0.0,18.0,3.162087912087912,0.22527472527472528,0.20604395604395603,0.0027252747252747233,0.0,0.06593406593406594,0.0413333333333333,29.13186813186813,0.34065934065934067,,257.32234972020075
synthetic45,synthetic45,synthetic_test_040,M5,576.0,0.4340277777777778,0.2552083333333333,0.4513888888888889,0.0,0.13155112085673693,0.0,66.13888888888889,4.0,0.17708333333333334,0.2013888888888889,0.001724380630630624,0.0,0.11458333333333333,0.015049140049139991,36.09027777777778,0.2552083333333333,0.16281273934123208,
synthetic45,synthetic45,synthetic_test_040,SASB,576.0,0.6493055555555556,0.2552083333333333,0.4513888888888889,0.0,0.1134475192993621,0.0,74.03645833333333,4.479166666666667,0.1701388888888889,0.171875,0.001724380630630628,0.0,0.050347222222222224,0.034249767008387645,26.822916666666668,0.2552083333333333,,296.61729879493663
synthetic45,synthetic45,synthetic_test_041,M5,607.0,0.4497528830313015,0.24052718286655683,0.2487644151565074,0.0,0.11940129703721138,0.0,31.542009884678748,3.967051070840198,0.17462932454695224,0.17298187808896212,0.0016362393392282723,0.0,0.08731466227347612,0.01873957130021813,37.845140032948926,0.24052718286655683,0.1853042216579811,
synthetic45,synthetic45,synthetic_test_041,SASB,607.0,0.6112026359143328,0.24052718286655683,0.2487644151565074,0.0,0.12140503647917156,0.0,32.16803953871499,4.075782537067545,0.17792421746293247,0.14827018121911037,0.0016362393392282742,0.0,0.057660626029654036,0.02837706511175892,31.537067545304776,0.24052718286655683,,235.651069569816
synthetic45,synthetic45,synthetic_test_042,M5,630.0,0.37777777777777777,0.1984126984126984,1.3746031746031746,1.0,0.4673671522481046,0.4,36.74285714285714,4.603174603174603,0.173015873015873,0.1492063492063492,0.0015747039556563355,0.0,0.03333333333333333,0.047241118669690066,35.10793650793651,0.1984126984126984,0.21037746308144778,
synthetic45,synthetic45,synthetic_test_042,SASB,630.0,0.3888888888888889,0.1984126984126984,1.3746031746031746,1.0,0.47753848003848,0.375,36.763492063492066,4.623809523809523,0.1761904761904762,0.1523809523809524,0.0015747039556563353,0.0,0.03333333333333333,0.047241118669690066,36.63015873015873,0.1984126984126984,,347.69892849695316
synthetic45,synthetic45,synthetic_test_043,M5,392.0,0.5025510204081632,0.3673469387755102,0.11989795918367346,0.0,0.07653061224489796,0.0,16.06122448979592,2.9846938775510203,0.24489795918367346,0.23214285714285715,0.0025334271639690332,0.0,0.07142857142857142,0.03546798029556646,37.55357142857143,0.3673469387755102,0.33815562518799475,
synthetic45,synthetic45,synthetic_test_043,SASB,392.0,0.548469387755102,0.3673469387755102,0.11989795918367346,0.0,0.08182701652089407,0.0,15.951530612244898,2.9719387755102042,0.24744897959183673,0.22448979591836735,0.0025334271639690332,0.0,0.06377551020408163,0.03972413793103444,37.48724489795919,0.3673469387755102,,288.86783579955755
synthetic45,synthetic45,synthetic_test_044,M5,377.0,0.5092838196286472,0.33421750663129973,0.07692307692307693,0.0,0.04358974358974359,0.0,17.53050397877984,3.1538461538461537,0.22015915119363394,0.20424403183023873,0.0026316339104826693,0.0,0.08222811671087533,0.03200406400812794,30.877984084880637,0.33421750663129973,0.29512697124679993,
synthetic45,synthetic45,synthetic_test_044,SASB,377.0,0.5517241379310345,0.33421750663129973,0.07692307692307693,0.0,0.05462296324365289,0.0,17.631299734748012,3.180371352785146,0.20954907161803712,0.20424403183023873,0.0026316339104826706,0.0,0.06631299734748011,0.03968503937007867,29.175066312997348,0.33421750663129973,,247.68810519126703
