avg_degree,candidate_rank_min,candidate_source_count,clustering_product,clustering_u,clustering_v,community_internal_edges_u,community_internal_edges_v,community_internal_product,community_pair_edges,community_size_product,community_size_u,community_size_v,current_edges,current_gcc_ratio,current_nodes,degree_abs_diff,degree_max,degree_min,degree_product,degree_sum,degree_u,degree_v,density,gcc_delta,graph_id,graph_type,is_inter_community,m4_score,m7_score,m8_score,n,node_betweenness_product,node_betweenness_u,node_betweenness_v,num_communities,pagerank_product,pagerank_u,pagerank_v,remove_ratio,same_community,source_bridge,source_m2,source_m4,source_m5,source_m7,source_m8,source_random,split,step,u,v,damage_rank
3.927007299270073,3,1,0.04000000000000001,0.2,0.2,18,18,324,0,144,12,12,269,1.0,137,1,6,5,30,11,6,5,0.02887505367110348,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0029489057388475755,0.052907847257616575,0.055736641948195186,11,8.755878685156512e-05,0.01022049361888296,0.00856698219446027,0.01824817518248175,1,0,1,0,0,0,0,0,train,5,2,3,1
3.927007299270073,4,1,0.04000000000000001,0.2,0.2,18,18,324,0,144,12,12,269,1.0,137,1,6,5,30,11,6,5,0.02887505367110348,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.002721708942764219,0.052907847257616575,0.05144244349069416,11,8.884456042375915e-05,0.01022049361888296,0.008692785665421641,0.01824817518248175,1,0,1,0,0,0,0,0,train,5,2,4,1
3.927007299270073,5,1,0.020000000000000004,0.2,0.1,18,8,144,1,84,12,7,269,1.0,137,1,6,5,30,11,6,5,0.02887505367110348,0.0,train_003,ws,1,144.0,84.0,2520.0,137,0.0021689150696450406,0.052907847257616575,0.04099420373473625,11,9.644775110136014e-05,0.01022049361888296,0.00943670185588368,0.01824817518248175,0,0,1,0,0,0,0,0,train,5,2,44,1
3.927007299270073,1,3,0.0,0.0,0.16666666666666666,34,25,850,1,336,21,16,269,1.0,137,0,4,4,16,8,4,4,0.02887505367110348,0.0,train_003,ws,1,850.0,336.0,5376.0,137,0.0013874207340630088,0.03668118404229514,0.037823771786190084,11,5.763993258371076e-05,0.007594027229481759,0.0075901666983678034,0.01824817518248175,0,0,0,1,0,1,1,0,train,5,20,82,1
3.927007299270073,1,3,0.03333333333333333,0.2,0.16666666666666666,24,27,648,1,285,15,19,269,1.0,137,1,5,4,20,9,5,4,0.02887505367110348,0.0,train_003,ws,1,648.0,285.0,5700.0,137,0.001845509204422939,0.04735014430227811,0.03897578838707252,11,6.792980572481439e-05,0.00886675460519478,0.0076611803020934215,0.01824817518248175,0,0,0,1,0,1,1,0,train,5,56,95,1
3.927007299270073,3,2,0.05555555555555555,0.3333333333333333,0.16666666666666666,24,25,600,1,240,15,16,269,1.0,137,1,4,3,12,7,3,4,0.02887505367110348,0.0,train_003,ws,1,600.0,240.0,2880.0,137,0.0007557882494134119,0.01998183189359659,0.037823771786190084,11,4.3295900827348694e-05,0.0057042094789115875,0.0075901666983678034,0.01824817518248175,0,0,0,1,0,1,0,0,train,5,46,82,1
3.927007299270073,4,3,0.03333333333333333,0.2,0.16666666666666666,18,25,450,1,192,12,16,269,1.0,137,1,5,4,20,9,5,4,0.02887505367110348,0.0,train_003,ws,1,450.0,192.0,3840.0,137,0.0016497401537709092,0.055736641948195186,0.029598843706879072,11,6.241917285162578e-05,0.00856698219446027,0.007286016409837801,0.01824817518248175,0,0,0,1,0,1,1,0,train,5,3,80,1
3.927007299270073,5,1,0.0,0.16666666666666666,0.0,18,25,450,1,192,12,16,269,1.0,137,1,4,3,12,7,4,3,0.02887505367110348,0.0,train_003,ws,1,450.0,192.0,2304.0,137,0.0013016325663256574,0.0362429528070147,0.03591408716769156,11,4.461876365318891e-05,0.007591055176579243,0.005877807842953325,0.01824817518248175,0,0,0,1,0,0,0,0,train,5,37,39,1
3.927007299270073,1,2,0.03333333333333333,0.2,0.16666666666666666,34,10,340,1,168,21,8,269,1.0,137,1,5,4,20,9,5,4,0.02887505367110348,0.0,train_003,ws,1,340.0,168.0,3360.0,137,0.0020236532780448097,0.03588226104565976,0.056397039068127125,11,6.64427653378873e-05,0.009025836825900326,0.007361396690357256,0.01824817518248175,0,0,0,0,1,0,1,0,train,5,26,66,1
3.927007299270073,2,1,0.0,0.2,0.0,18,27,486,3,228,12,19,269,1.0,137,1,5,4,20,9,5,4,0.02887505367110348,0.0,train_003,ws,1,162.0,76.0,1520.0,137,0.00305240075975323,0.055736641948195186,0.0547647051035171,11,6.19414072208107e-05,0.00856698219446027,0.007230248156797188,0.01824817518248175,0,0,0,0,1,0,0,0,train,5,3,111,1
3.927007299270073,3,1,0.0,0.0,0.1,10,10,100,0,64,8,8,269,1.0,137,2,5,3,15,8,3,5,0.02887505367110348,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0019232518022407339,0.030968659243841873,0.06210316653030993,11,5.273227669513624e-05,0.005709483620826466,0.009235909969648546,0.01824817518248175,1,0,0,0,1,0,0,0,train,5,62,64,1
3.927007299270073,4,1,0.0,0.0,0.0,24,24,576,0,225,15,15,269,1.0,137,2,6,4,24,10,6,4,0.02887505367110348,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0037481129510456217,0.07144341179880401,0.05246268139602435,11,7.516134554131097e-05,0.010580379574052744,0.007103842070622512,0.01824817518248175,1,0,0,0,1,0,0,0,train,5,45,58,1
3.927007299270073,5,1,0.0,0.1,0.0,10,27,270,1,152,8,19,269,1.0,137,2,5,3,15,8,5,3,0.02887505367110348,0.0,train_003,ws,1,270.0,152.0,2280.0,137,0.001825790722247362,0.05637737090255354,0.03238516967034845,11,5.616911744662421e-05,0.009274525254841633,0.006056279529488793,0.01824817518248175,0,0,0,0,1,0,0,0,train,5,16,99,1
3.927007299270073,4,1,0.0,0.16666666666666666,0.0,34,11,374,1,210,21,10,269,1.0,137,1,4,3,12,7,4,3,0.02887505367110348,0.0,train_003,ws,1,374.0,210.0,2520.0,137,0.0003267472446063771,0.020679673146993403,0.015800406625570026,11,4.24465004544314e-05,0.007292107438953134,0.0058208824828457385,0.01824817518248175,0,0,0,0,0,1,0,0,train,5,119,120,1
3.927007299270073,3,1,0.0,0.0,0.13333333333333333,24,18,432,1,180,15,12,269,1.0,137,2,6,4,24,10,4,6,0.02887505367110348,0.0,train_003,ws,1,432.0,180.0,4320.0,137,0.0022561938376150594,0.05246268139602435,0.043005690475173365,11,7.360839767344454e-05,0.007103842070622512,0.010361772818380549,0.01824817518248175,0,0,0,0,0,0,1,0,train,5,58,133,1
3.927007299270073,1,1,0.027777777777777776,0.16666666666666666,0.16666666666666666,11,11,121,0,100,10,10,269,1.0,137,0,4,4,16,8,4,4,0.02887505367110348,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0003030977042813233,0.018320671098448878,0.01654402847213305,11,5.442283758448024e-05,0.007383094976218528,0.007371276918389924,0.01824817518248175,1,0,0,0,0,0,0,1,train,5,71,73,1
3.927007299270073,2,1,0.16666666666666666,0.3333333333333333,0.5,27,27,729,0,361,19,19,269,1.0,137,0,4,4,16,8,4,4,0.02887505367110348,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.00011325938857430509,0.007723947240479341,0.01466340784679885,11,5.82658491180592e-05,0.007825750177573868,0.007445401117586241,0.01824817518248175,1,0,0,0,0,0,0,1,train,5,104,106,1
3.927007299270073,3,1,0.0,0.1,0.0,10,10,100,0,64,8,8,269,1.0,137,2,5,3,15,8,5,3,0.02887505367110348,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0008685749009193816,0.028046900386625488,0.030968659243841873,11,5.0925198610150825e-05,0.008919405324921352,0.005709483620826466,0.01824817518248175,1,0,0,0,0,0,0,1,train,5,60,62,1
3.927007299270073,4,1,0.0,0.0,0.0,34,34,1156,0,441,21,21,269,1.0,137,0,3,3,9,6,3,3,0.02887505367110348,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0005008559307144638,0.024482338951293203,0.0204578464382386,11,3.63620213863973e-05,0.005938823500889599,0.006122765120221286,0.01824817518248175,1,0,0,0,0,0,0,1,train,5,17,19,1
3.927007299270073,5,1,0.15,0.3,0.5,24,24,576,0,225,15,15,269,1.0,137,1,5,4,20,9,5,4,0.02887505367110348,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.00023535054559948663,0.022351308519609172,0.010529609279609277,11,6.059943534210801e-05,0.008689319805865464,0.006974013696814587,0.01824817518248175,1,0,0,0,0,0,0,1,train,5,48,49,1
3.927007299270073,6,1,0.0,0.13333333333333333,0.0,18,18,324,0,144,12,12,269,1.0,137,3,6,3,18,9,6,3,0.02887505367110348,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0015330656967771144,0.05112513882482165,0.029986533670453317,11,5.896998130645373e-05,0.010322032566312093,0.005713020272665427,0.01824817518248175,1,0,0,0,0,0,0,1,train,5,1,91,1
3.9124087591240877,1,1,0.02666666666666667,0.13333333333333333,0.2,23,23,529,0,256,16,16,268,1.0,137,0,6,6,36,12,6,6,0.028767711464147704,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.002784807230150364,0.051548865727306735,0.0540226674410642,10,0.00010564931054500179,0.010328925210274936,0.01022849022470457,0.021897810218978103,1,0,1,0,0,0,0,0,train,6,1,2,1
3.9124087591240877,2,1,0.02666666666666667,0.13333333333333333,0.2,23,23,529,0,256,16,16,268,1.0,137,1,6,5,30,11,6,5,0.028767711464147704,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.002924440289019373,0.051548865727306735,0.05673141877630536,10,8.857561684775437e-05,0.010328925210274936,0.008575492129582054,0.021897810218978103,1,0,1,0,0,0,0,0,train,6,1,3,1
3.9124087591240877,3,1,0.04000000000000001,0.2,0.2,23,23,529,0,256,16,16,268,1.0,137,1,6,5,30,11,6,5,0.028767711464147704,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.00306478257001209,0.0540226674410642,0.05673141877630536,10,8.771433741946102e-05,0.01022849022470457,0.008575492129582054,0.021897810218978103,1,0,1,0,0,0,0,0,train,6,2,3,1
3.9124087591240877,4,1,0.04000000000000001,0.2,0.2,23,23,529,0,256,16,16,268,1.0,137,1,6,5,30,11,6,5,0.028767711464147704,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.002930714453396449,0.0540226674410642,0.054249717613327766,10,8.900623479031388e-05,0.01022849022470457,0.008701795947884835,0.021897810218978103,1,0,1,0,0,0,0,0,train,6,2,4,1
3.9124087591240877,5,1,0.020000000000000004,0.2,0.1,23,4,92,1,64,16,4,268,1.0,137,1,6,5,30,11,6,5,0.028767711464147704,0.0,train_003,ws,1,92.0,64.0,1920.0,137,0.0022062973837456714,0.0540226674410642,0.0408402155660422,10,9.66023663802027e-05,0.01022849022470457,0.009444440406941179,0.021897810218978103,0,0,1,0,0,0,0,0,train,6,2,44,1
3.9124087591240877,1,3,0.05555555555555555,0.3333333333333333,0.16666666666666666,25,43,1075,1,420,15,28,268,1.0,137,1,4,3,12,7,3,4,0.028767711464147704,0.0,train_003,ws,1,1075.0,420.0,5040.0,137,0.0008173734659125631,0.020387531858120086,0.04009183022254918,10,4.338035711153321e-05,0.005708245149304818,0.0075995960188949335,0.021897810218978103,0,0,0,1,0,1,1,0,train,6,46,82,1
3.9124087591240877,1,3,0.0,0.0,0.1,21,43,903,1,448,16,28,268,1.0,137,2,5,3,15,8,3,5,0.028767711464147704,0.0,train_003,ws,1,903.0,448.0,6720.0,137,0.0013425856585801328,0.026834680779798024,0.05003173578240859,10,5.4267361090946105e-05,0.005750194027174504,0.009437483471772808,0.021897810218978103,0,0,0,1,0,1,1,0,train,6,62,64,1
3.9124087591240877,3,3,0.0,0.16666666666666666,0.0,18,43,774,1,336,12,28,268,1.0,137,1,4,3,12,7,4,3,0.028767711464147704,0.0,train_003,ws,1,774.0,336.0,4032.0,137,0.0010423936189389309,0.03439718691713116,0.030304618265738985,10,4.5027808307188924e-05,0.007607203815090533,0.005919101078620575,0.021897810218978103,0,0,0,1,0,1,1,0,train,6,37,39,1
3.9124087591240877,4,2,0.0,0.16666666666666666,0.0,34,15,510,1,252,21,12,268,1.0,137,1,4,3,12,7,4,3,0.028767711464147704,0.0,train_003,ws,1,510.0,252.0,3024.0,137,0.0007013294606047846,0.030673097176365134,0.022864644433271884,10,4.4792689888060966e-05,0.007536236310187706,0.005943641898212359,0.021897810218978103,0,0,0,1,0,1,0,0,train,6,31,32,1
3.9124087591240877,3,2,0.03,0.1,0.3,25,18,450,1,180,15,12,268,1.0,137,0,5,5,25,10,5,5,0.028767711464147704,0.0,train_003,ws,1,450.0,180.0,4500.0,137,0.0005349997145644654,0.03151855709045251,0.016974118232288168,10,7.944759466124654e-05,0.008909443390587482,0.008917234352168416,0.021897810218978103,0,0,0,1,0,0,1,0,train,6,94,131,1
3.9124087591240877,1,1,0.0,0.2,0.0,23,43,989,3,448,16,28,268,1.0,137,1,5,4,20,9,5,4,0.028767711464147704,0.0,train_003,ws,1,329.6666666666667,149.33333333333334,2986.666666666667,137,0.0032891434446149885,0.05673141877630536,0.05797745791594311,10,6.216067392993138e-05,0.008575492129582054,0.0072486421759401605,0.021897810218978103,0,0,0,0,1,0,0,0,train,6,3,111,1
3.9124087591240877,2,1,0.0,0.0,0.1,43,34,1462,4,588,28,21,268,1.0,137,1,5,4,20,9,4,5,0.028767711464147704,0.0,train_003,ws,1,365.5,147.0,2940.0,137,0.004261094870110572,0.05797745791594311,0.07349571753022345,10,6.485942063133265e-05,0.0072486421759401605,0.008947802782514959,0.021897810218978103,0,0,0,0,1,0,0,0,train,6,111,113,1
3.9124087591240877,3,1,0.03333333333333333,0.2,0.16666666666666666,25,15,375,4,180,15,12,268,1.0,137,1,5,4,20,9,5,4,0.028767711464147704,0.0,train_003,ws,1,93.75,45.0,900.0,137,0.002045583552035633,0.04999321715776926,0.04091722174190457,10,6.807221313585966e-05,0.008877681037073966,0.007667792169101841,0.021897810218978103,0,0,0,0,1,0,0,0,train,6,56,95,1
3.9124087591240877,4,1,0.0,0.0,0.0,21,21,441,0,256,16,16,268,1.0,137,2,6,4,24,10,6,4,0.028767711464147704,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0040947950677934376,0.07293297524915175,0.05614463216130844,10,7.528369672846583e-05,0.010588004220630035,0.0071102820852470446,0.021897810218978103,1,0,0,0,1,0,0,0,train,6,45,58,1
3.9124087591240877,5,1,0.016666666666666666,0.1,0.16666666666666666,34,34,1156,0,441,21,21,268,1.0,137,1,5,4,20,9,5,4,0.028767711464147704,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0030369237991880026,0.07349571753022345,0.041321098714889565,10,6.532826071696322e-05,0.008947802782514959,0.0073010394065258334,0.021897810218978103,1,0,0,0,1,0,0,0,train,6,113,115,1
3.9124087591240877,5,1,0.05555555555555555,0.3333333333333333,0.16666666666666666,15,21,315,1,192,12,16,268,1.0,137,0,4,4,16,8,4,4,0.028767711464147704,0.0,train_003,ws,1,315.0,192.0,3072.0,137,0.00025751515221129564,0.01338669893408455,0.019236643288930873,10,5.413485882624908e-05,0.007324225192717469,0.007391206223434496,0.021897810218978103,0,0,0,0,0,1,0,0,train,6,69,71,1
3.9124087591240877,5,1,0.0,0.0,0.3333333333333333,21,34,714,2,336,16,21,268,1.0,137,2,6,4,24,10,6,4,0.028767711464147704,0.0,train_003,ws,1,357.0,168.0,4032.0,137,0.0020678809626798705,0.07293297524915175,0.028353168859704802,10,7.642134976916597e-05,0.010588004220630035,0.007217729439535353,0.021897810218978103,0,0,0,0,0,0,1,0,train,6,45,118,1
3.9124087591240877,1,1,0.05555555555555555,0.16666666666666666,0.3333333333333333,15,15,225,0,144,12,12,268,1.0,137,1,4,3,12,7,4,3,0.028767711464147704,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0006523837666807025,0.045144114370613775,0.014451136671436552,10,4.584105205195767e-05,0.007499400458620453,0.006112628910123614,0.021897810218978103,1,0,0,0,0,0,0,1,train,6,96,97,1
3.9124087591240877,2,1,0.16666666666666666,0.3333333333333333,0.5,11,11,121,0,49,7,7,268,1.0,137,1,4,3,12,7,3,4,0.028767711464147704,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0001243603796841705,0.015249696744794783,0.008154941161477112,10,4.3650818432160656e-05,0.005855545835416663,0.007454611347783019,0.021897810218978103,1,0,0,0,0,0,0,1,train,6,74,76,1
3.9124087591240877,3,1,0.03333333333333333,0.16666666666666666,0.2,8,25,200,2,90,6,15,268,1.0,137,1,5,4,20,9,4,5,0.028767711464147704,0.0,train_003,ws,1,100.0,45.0,900.0,137,0.0004817122317814765,0.015084959218946144,0.03193328034831304,10,6.205983187268438e-05,0.007280503382919317,0.008524112771966023,0.021897810218978103,0,0,0,0,0,0,0,1,train,6,12,52,1
3.9124087591240877,4,1,0.05555555555555555,0.3333333333333333,0.16666666666666666,34,34,1156,0,441,21,21,268,1.0,137,0,4,4,16,8,4,4,0.028767711464147704,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0006367453218430993,0.028353168859704802,0.022457642212544166,10,5.269430252381137e-05,0.007217729439535353,0.007300675782494224,0.021897810218978103,1,0,0,0,0,0,0,1,train,6,118,119,1
3.9124087591240877,5,1,0.09999999999999999,0.3333333333333333,0.3,25,25,625,0,225,15,15,268,1.0,137,2,5,3,15,8,3,5,0.028767711464147704,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0004697260310107547,0.020387531858120086,0.023039867418952382,10,4.9636197672652515e-05,0.005708245149304818,0.008695526624096984,0.021897810218978103,1,0,0,0,0,0,0,1,train,6,46,48,1
3.9124087591240877,6,1,0.19999999999999998,0.6666666666666666,0.3,23,23,529,0,256,16,16,268,1.0,137,2,5,3,15,8,3,5,0.028767711464147704,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.00013771888276942562,0.0037957210424530686,0.036282667042471,10,5.144397848162648e-05,0.00569608776276573,0.009031458190989654,0.021897810218978103,1,0,0,0,0,0,0,1,train,6,5,6,1
3.897810218978102,1,1,0.02666666666666667,0.13333333333333333,0.2,18,18,324,0,144,12,12,267,1.0,137,0,6,6,36,12,6,6,0.02866036925719193,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0022159329760446794,0.044546372880136215,0.04974440864146745,9,0.00010744157840785662,0.010412701822275622,0.01031831893793498,0.025547445255474453,1,0,1,0,0,0,0,0,train,7,1,2,1
3.897810218978102,2,1,0.04000000000000001,0.2,0.2,18,18,324,0,144,12,12,267,1.0,137,1,6,5,30,11,6,5,0.02866036925719193,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.002869080294129643,0.04974440864146745,0.057676437864776386,9,9.061508646850289e-05,0.01031831893793498,0.008781962160072349,0.025547445255474453,1,0,1,0,0,0,0,0,train,7,2,4,1
3.897810218978102,3,1,0.020000000000000004,0.2,0.1,18,8,144,1,84,12,7,267,1.0,137,1,6,5,30,11,6,5,0.02866036925719193,0.0,train_003,ws,1,144.0,84.0,2520.0,137,0.00202259602913277,0.04974440864146745,0.04065976628068131,9,9.767366833210511e-05,0.01031831893793498,0.009466044703562215,0.025547445255474453,0,0,1,0,0,0,0,0,train,7,2,44,1
3.897810218978102,4,1,0.04000000000000001,0.2,0.2,26,26,676,0,289,17,17,267,1.0,137,1,6,5,30,11,5,6,0.02866036925719193,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0014290762600144783,0.03557520290771924,0.04017057228658538,9,9.128047464084981e-05,0.008956079442091631,0.01019201261344907,0.025547445255474453,1,0,1,0,0,0,0,0,train,7,15,54,1
3.897810218978102,5,1,0.0,0.0,0.2,32,32,1024,0,441,21,21,267,1.0,137,1,6,5,30,11,6,5,0.02866036925719193,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0022789169684303643,0.07511053115112283,0.030340844799049152,9,9.488907957103278e-05,0.01059836256803771,0.008953182999909534,0.025547445255474453,1,0,1,0,0,0,0,0,train,7,45,47,1
3.897810218978102,1,3,0.0,0.0,0.1,32,32,1024,1,462,21,22,267,1.0,137,2,5,3,15,8,3,5,0.02866036925719193,0.0,train_003,ws,1,1024.0,462.0,6930.0,137,0.0016112479443221139,0.029822921117855755,0.05402716715625211,9,5.451125098450316e-05,0.005759303380517347,0.009464903545262885,0.025547445255474453,0,0,0,1,0,1,1,0,train,7,62,64,1
3.897810218978102,2,3,0.0,0.0,0.16666666666666666,34,25,850,1,336,21,16,267,1.0,137,0,4,4,16,8,4,4,0.02866036925719193,0.0,train_003,ws,1,850.0,336.0,5376.0,137,0.0018275896724661556,0.04360447243961176,0.041912894944370706,9,5.8163351318157676e-05,0.00763777584818186,0.007615221037418009,0.025547445255474453,0,0,0,1,0,1,1,0,train,7,20,82,1
3.897810218978102,3,2,0.05555555555555555,0.3333333333333333,0.16666666666666666,18,25,450,1,192,12,16,267,1.0,137,0,4,4,16,8,4,4,0.02866036925719193,0.0,train_003,ws,1,450.0,192.0,3072.0,137,0.0007999955236927268,0.025788368106049557,0.031021564466696912,9,5.217427765583093e-05,0.007088179343352377,0.007360744576075433,0.025547445255474453,0,0,0,1,0,1,0,0,train,7,3,80,1
3.897810218978102,4,2,0.0,0.16666666666666666,0.0,18,25,450,1,192,12,16,267,1.0,137,1,4,3,12,7,4,3,0.02866036925719193,0.0,train_003,ws,1,450.0,192.0,2304.0,137,0.0011307188566467745,0.03571300885026377,0.03166125994557368,9,4.5169134167055504e-05,0.007616724902558604,0.005930256736971336,0.025547445255474453,0,0,0,1,0,1,0,0,train,7,37,39,1
3.897810218978102,5,2,0.0,0.1,0.0,26,32,832,2,374,17,22,267,1.0,137,2,5,3,15,8,5,3,0.02866036925719193,0.0,train_003,ws,1,416.0,187.0,2805.0,137,0.001983144014980863,0.05832663372696051,0.034000659531705286,9,5.6532850649166503e-05,0.009294529849972826,0.006082378728315321,0.025547445255474453,0,0,0,1,1,0,0,0,train,7,16,99,1
3.897810218978102,1,1,0.0,0.0,0.16666666666666666,18,32,576,2,264,12,22,267,1.0,137,1,5,4,20,9,5,4,0.02866036925719193,0.0,train_003,ws,1,288.0,132.0,2640.0,137,0.002822570094656757,0.0744091322397996,0.03793311398338058,9,6.812305473055102e-05,0.009173387284199206,0.00742616141890033,0.025547445255474453,0,0,0,0,1,0,0,0,train,7,89,108,1
3.897810218978102,2,2,0.03333333333333333,0.2,0.16666666666666666,26,32,832,2,374,17,22,267,1.0,137,1,5,4,20,9,5,4,0.02866036925719193,0.0,train_003,ws,1,416.0,187.0,3740.0,137,0.0021897330219130696,0.05240439888724202,0.04178529032695699,9,6.8755848979203e-05,0.008897627161452704,0.007727436509935455,0.025547445255474453,0,0,0,0,1,0,1,0,train,7,56,95,1
3.897810218978102,3,1,0.0,0.0,0.0,32,32,1024,0,441,21,21,267,1.0,137,2,6,4,24,10,6,4,0.02866036925719193,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0044323465240234255,0.07511053115112283,0.05901098629039806,9,7.543106237330584e-05,0.01059836256803771,0.007117237392952477,0.025547445255474453,1,0,0,0,1,0,0,0,train,7,45,58,1
3.897810218978102,4,1,0.0,0.16666666666666666,0.0,26,32,832,5,357,17,21,267,1.0,137,0,4,4,16,8,4,4,0.02866036925719193,0.0,train_003,ws,1,166.4,71.4,1142.4,137,0.002974138431953887,0.05039974111461042,0.05901098629039806,9,5.123216369626214e-05,0.007198321605373523,0.007117237392952477,0.025547445255474453,0,0,0,0,1,0,0,0,train,7,57,58,1
3.897810218978102,5,1,0.0,0.16666666666666666,0.0,34,11,374,1,189,21,9,267,1.0,137,1,4,3,12,7,4,3,0.02866036925719193,0.0,train_003,ws,1,374.0,189.0,2268.0,137,0.0007183085659774124,0.031224770607725546,0.023004446533858296,9,4.493258492012196e-05,0.007546345273698622,0.005954218007586546,0.025547445255474453,0,0,0,0,0,1,0,0,train,7,31,32,1
3.897810218978102,3,1,0.020000000000000004,0.2,0.1,32,34,1088,3,462,22,21,267,1.0,137,0,5,5,25,10,5,5,0.02866036925719193,0.0,train_003,ws,1,362.6666666666667,154.0,3850.0,137,0.0030066309505322204,0.046109483577233816,0.06520634622801805,9,8.338796616757638e-05,0.009143749774849863,0.009119668431537496,0.025547445255474453,0,0,0,0,0,0,1,0,train,7,107,113,1
3.897810218978102,5,1,0.0,0.0,0.3333333333333333,32,34,1088,3,441,21,21,267,1.0,137,2,6,4,24,10,6,4,0.02866036925719193,0.0,train_003,ws,1,362.6666666666667,147.0,3528.0,137,0.0022725740974501077,0.07511053115112283,0.030256397639868576,9,7.660391820711371e-05,0.01059836256803771,0.007227901264496648,0.025547445255474453,0,0,0,0,0,0,1,0,train,7,45,118,1
3.897810218978102,1,1,0.0,0.0,0.3333333333333333,34,34,1156,0,441,21,21,267,1.0,137,0,4,4,16,8,4,4,0.02866036925719193,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0007451615472340089,0.04360447243961176,0.017089108193339343,9,5.8183754499657435e-05,0.00763777584818186,0.007617892388594754,0.025547445255474453,1,0,0,0,0,0,0,1,train,7,20,30,1
3.897810218978102,2,1,0.2222222222222222,0.3333333333333333,0.6666666666666666,25,25,625,0,256,16,16,267,1.0,137,0,3,3,9,6,3,3,0.02866036925719193,0.0,train_003,ws,0,0.0,0.0,0.0,137,7.461826920051374e-05,0.015892344160318022,0.004695233657651959,9,3.437982826165544e-05,0.005867942984810807,0.00585892336558957,0.025547445255474453,1,0,0,0,0,0,0,1,train,7,74,75,1
3.897810218978102,3,1,0.1,0.5,0.2,32,32,1024,0,441,21,21,267,1.0,137,2,6,4,24,10,4,6,0.02866036925719193,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0004722777876951959,0.010633786753067793,0.04441294514006933,9,7.050832750738782e-05,0.006983490100322148,0.010096431224859226,0.025547445255474453,1,0,0,0,0,0,0,1,train,7,49,50,1
3.897810218978102,4,1,0.1111111111111111,0.3333333333333333,0.3333333333333333,32,32,1024,0,484,22,22,267,1.0,137,0,3,3,9,6,3,3,0.02866036925719193,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0004027977078073108,0.01948822691469751,0.020668771436745295,9,3.562047208223883e-05,0.005983017171766302,0.00595359683243613,0.025547445255474453,1,0,0,0,0,0,0,1,train,7,65,66,1
3.897810218978102,5,1,0.06666666666666667,0.3333333333333333,0.2,32,32,1024,0,484,22,22,267,1.0,137,2,5,3,15,8,3,5,0.02866036925719193,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0009530263771242066,0.020668771436745295,0.046109483577233816,9,5.443819969613472e-05,0.00595359683243613,0.009143749774849863,0.025547445255474453,1,0,0,0,0,0,0,1,train,7,66,107,1
3.897810218978102,6,1,0.06666666666666667,0.3333333333333333,0.2,18,18,324,0,144,12,12,267,1.0,137,1,5,4,20,9,4,5,0.02866036925719193,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0014873812107025484,0.025788368106049557,0.057676437864776386,9,6.224812277712704e-05,0.007088179343352377,0.008781962160072349,0.025547445255474453,1,0,0,0,0,0,0,1,train,7,3,4,1
3.883211678832117,1,1,0.02666666666666667,0.13333333333333333,0.2,21,21,441,0,196,14,14,266,1.0,137,0,6,6,36,12,6,6,0.028553027050236154,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0019295239560171808,0.04031855414616853,0.04785697297135204,9,0.00010835046214535133,0.010460198787030374,0.01035835593102641,0.029197080291970802,1,0,1,0,0,0,0,0,train,8,1,2,1
3.883211678832117,2,1,0.04000000000000001,0.2,0.2,21,21,441,0,196,14,14,266,1.0,137,1,6,5,30,11,6,5,0.028553027050236154,0.0,train_003,ws,0,0.0,0.0,0.0,137,0.0023822629506209405,0.04785697297135204,0.04977880552635457,9,9.204437529747176e-05,0.01035835593102641,0.008886002364696796,0.029197080291970802,1,0,1,0,0,0,0,0,train,8,2,4,1
